,Country Code,Country Name,unit,Gender,Age,Age Class,Year,Life Expectancy
3421,BY,Belarus,Year,M,Y3,3 years,2013,64.6
3422,BY,Belarus,Year,M,Y3,3 years,2014,65.2
3423,BY,Belarus,Year,M,Y3,3 years,2015,65.9
3424,BY,Belarus,Year,M,Y3,3 years,2016,66.3
3425,BY,Belarus,Year,M,Y3,3 years,2017,66.6
3426,BY,Belarus,Year,M,Y3,3 years,2018,66.5
3427,CH,Switzerland,Year,M,Y3,3 years,2012,78.0
3428,CH,Switzerland,Year,M,Y3,3 years,2013,78.1
3429,CH,Switzerland,Year,M,Y3,3 years,2014,78.5
3430,CH,Switzerland,Year,M,Y3,3 years,2015,78.2
3431,CH,Switzerland,Year,M,Y3,3 years,2016,79.0
3432,CH,Switzerland,Year,M,Y3,3 years,2017,78.9
3433,CH,Switzerland,Year,M,Y3,3 years,2018,79.2
3434,CH,Switzerland,Year,M,Y3,3 years,2019,79.4
3435,CH,Switzerland,Year,M,Y3,3 years,2020,78.4
3436,CH,Switzerland,Year,M,Y3,3 years,2021,79.1
3437,CH,Switzerland,Year,M,Y3,3 years,2022,79.1
3438,CH,Switzerland,Year,M,Y3,3 years,2023,79.8
3439,CY,Cyprus,Year,M,Y3,3 years,2012,76.3
3440,CY,Cyprus,Year,M,Y3,3 years,2013,77.3
3441,CY,Cyprus,Year,M,Y3,3 years,2014,77.5
3442,CY,Cyprus,Year,M,Y3,3 years,2015,77.0
3443,CY,Cyprus,Year,M,Y3,3 years,2016,77.8
3444,CY,Cyprus,Year,M,Y3,3 years,2017,77.3
3445,CY,Cyprus,Year,M,Y3,3 years,2018,78.1
3446,CY,Cyprus,Year,M,Y3,3 years,2019,77.6
3447,CY,Cyprus,Year,M,Y3,3 years,2020,77.6
3448,CY,Cyprus,Year,M,Y3,3 years,2021,76.5
3449,CY,Cyprus,Year,M,Y3,3 years,2022,77.0
3450,CY,Cyprus,Year,M,Y3,3 years,2023,78.4
3451,CZ,Czechia,Year,M,Y3,3 years,2012,72.3
3452,CZ,Czechia,Year,M,Y3,3 years,2013,72.5
3453,CZ,Czechia,Year,M,Y3,3 years,2014,73.0
3454,CZ,Czechia,Year,M,Y3,3 years,2015,73.0
3455,CZ,Czechia,Year,M,Y3,3 years,2016,73.4
3456,CZ,Czechia,Year,M,Y3,3 years,2017,73.4
3457,CZ,Czechia,Year,M,Y3,3 years,2018,73.4
3458,CZ,Czechia,Year,M,Y3,3 years,2019,73.7
3459,CZ,Czechia,Year,M,Y3,3 years,2020,72.5
3460,CZ,Czechia,Year,M,Y3,3 years,2021,71.3
3461,CZ,Czechia,Year,M,Y3,3 years,2022,73.3
3462,CZ,Czechia,Year,M,Y3,3 years,2023,74.1
3463,DE,Germany,Year,M,Y3,3 years,2012,75.4
3464,DE,Germany,Year,M,Y3,3 years,2013,75.5
3465,DE,Germany,Year,M,Y3,3 years,2014,76.0
3466,DE,Germany,Year,M,Y3,3 years,2015,75.6
3467,DE,Germany,Year,M,Y3,3 years,2016,75.9
3468,DE,Germany,Year,M,Y3,3 years,2017,76.0
3469,DE,Germany,Year,M,Y3,3 years,2018,75.9
3470,DE,Germany,Year,M,Y3,3 years,2019,76.3
3471,DE,Germany,Year,M,Y3,3 years,2020,76.0
3472,DE,Germany,Year,M,Y3,3 years,2021,75.7
3473,DE,Germany,Year,M,Y3,3 years,2022,75.6
3474,DE,Germany,Year,M,Y3,3 years,2023,76.0
3475,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2012,75.4
3476,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2013,75.5
3477,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2014,76.0
3478,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2015,75.6
3479,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2016,75.9
3480,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2017,76.0
3481,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2018,75.9
3482,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2019,76.3
3483,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2020,76.0
3484,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2021,75.7
3485,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2022,75.6
3486,DE_TOT,Germany including former GDR,Year,M,Y3,3 years,2023,76.0
3487,DK,Denmark,Year,M,Y3,3 years,2012,75.4
3488,DK,Denmark,Year,M,Y3,3 years,2013,75.6
3489,DK,Denmark,Year,M,Y3,3 years,2014,76.1
3490,DK,Denmark,Year,M,Y3,3 years,2015,76.2
3491,DK,Denmark,Year,M,Y3,3 years,2016,76.3
3492,DK,Denmark,Year,M,Y3,3 years,2017,76.5
3493,DK,Denmark,Year,M,Y3,3 years,2018,76.4
3494,DK,Denmark,Year,M,Y3,3 years,2019,76.8
3495,DK,Denmark,Year,M,Y3,3 years,2020,77.0
3496,DK,Denmark,Year,M,Y3,3 years,2021,76.9
3497,DK,Denmark,Year,M,Y3,3 years,2022,76.8
3498,DK,Denmark,Year,M,Y3,3 years,2023,77.2
3499,EE,Estonia,Year,M,Y3,3 years,2012,68.7
3500,EE,Estonia,Year,M,Y3,3 years,2013,70.0
3501,EE,Estonia,Year,M,Y3,3 years,2014,69.7
3502,EE,Estonia,Year,M,Y3,3 years,2015,70.4
3503,EE,Estonia,Year,M,Y3,3 years,2016,70.5
3504,EE,Estonia,Year,M,Y3,3 years,2017,71.0
3505,EE,Estonia,Year,M,Y3,3 years,2018,71.2
3506,EE,Estonia,Year,M,Y3,3 years,2019,71.7
3507,EE,Estonia,Year,M,Y3,3 years,2020,71.6
3508,EE,Estonia,Year,M,Y3,3 years,2021,70.0
3509,EE,Estonia,Year,M,Y3,3 years,2022,70.8
3510,EE,Estonia,Year,M,Y3,3 years,2023,71.7
3511,EL,Greece,Year,M,Y3,3 years,2012,75.2
3512,EL,Greece,Year,M,Y3,3 years,2013,76.0
3513,EL,Greece,Year,M,Y3,3 years,2014,76.1
3514,EL,Greece,Year,M,Y3,3 years,2015,75.9
3515,EL,Greece,Year,M,Y3,3 years,2016,76.3
3516,EL,Greece,Year,M,Y3,3 years,2017,76.1
3517,EL,Greece,Year,M,Y3,3 years,2018,76.6
3518,EL,Greece,Year,M,Y3,3 years,2019,76.5
3519,EL,Greece,Year,M,Y3,3 years,2020,76.1
3520,EL,Greece,Year,M,Y3,3 years,2021,74.8
3521,EL,Greece,Year,M,Y3,3 years,2022,75.5
3522,EL,Greece,Year,M,Y3,3 years,2023,76.6
3523,ES,Spain,Year,M,Y3,3 years,2012,76.8
3524,ES,Spain,Year,M,Y3,3 years,2013,77.4
3525,ES,Spain,Year,M,Y3,3 years,2014,77.6
3526,ES,Spain,Year,M,Y3,3 years,2015,77.3
3527,ES,Spain,Year,M,Y3,3 years,2016,77.8
3528,ES,Spain,Year,M,Y3,3 years,2017,77.8
3529,ES,Spain,Year,M,Y3,3 years,2018,77.9
3530,ES,Spain,Year,M,Y3,3 years,2019,78.4
3531,ES,Spain,Year,M,Y3,3 years,2020,76.8
3532,ES,Spain,Year,M,Y3,3 years,2021,77.6
3533,ES,Spain,Year,M,Y3,3 years,2022,77.7
3534,ES,Spain,Year,M,Y3,3 years,2023,78.5
3535,FI,Finland,Year,M,Y3,3 years,2012,74.9
3536,FI,Finland,Year,M,Y3,3 years,2013,75.2
3537,FI,Finland,Year,M,Y3,3 years,2014,75.6
3538,FI,Finland,Year,M,Y3,3 years,2015,75.9
3539,FI,Finland,Year,M,Y3,3 years,2016,75.8
3540,FI,Finland,Year,M,Y3,3 years,2017,76.1
3541,FI,Finland,Year,M,Y3,3 years,2018,76.3
3542,FI,Finland,Year,M,Y3,3 years,2019,76.6
3543,FI,Finland,Year,M,Y3,3 years,2020,76.4
3544,FI,Finland,Year,M,Y3,3 years,2021,76.4
3545,FI,Finland,Year,M,Y3,3 years,2022,75.9
3546,FI,Finland,Year,M,Y3,3 years,2023,76.2
3547,FR,France,Year,M,Y3,3 years,2012,76.1
3548,FR,France,Year,M,Y3,3 years,2013,76.3
3549,FR,France,Year,M,Y3,3 years,2014,76.9
3550,FR,France,Year,M,Y3,3 years,2015,76.6
3551,FR,France,Year,M,Y3,3 years,2016,76.9
3552,FR,France,Year,M,Y3,3 years,2017,77.0
3553,FR,France,Year,M,Y3,3 years,2018,77.1
3554,FR,France,Year,M,Y3,3 years,2019,77.3
3555,FR,France,Year,M,Y3,3 years,2020,76.6
3556,FR,France,Year,M,Y3,3 years,2021,76.6
3557,FR,France,Year,M,Y3,3 years,2022,76.7
3558,FR,France,Year,M,Y3,3 years,2023,77.5
3559,FX,Metropolitan France,Year,M,Y3,3 years,2012,76.1
3560,GE,Georgia,Year,M,Y3,3 years,2014,67.7
3561,GE,Georgia,Year,M,Y3,3 years,2015,66.4
3562,GE,Georgia,Year,M,Y3,3 years,2016,66.1
3563,GE,Georgia,Year,M,Y3,3 years,2017,67.0
3564,GE,Georgia,Year,M,Y3,3 years,2018,67.3
3565,GE,Georgia,Year,M,Y3,3 years,2019,67.5
3566,GE,Georgia,Year,M,Y3,3 years,2022,66.9
3567,GE,Georgia,Year,M,Y3,3 years,2023,67.5
3568,HR,Croatia,Year,M,Y3,3 years,2012,71.2
3569,HR,Croatia,Year,M,Y3,3 years,2013,71.8
3570,HR,Croatia,Year,M,Y3,3 years,2014,72.2
3571,HR,Croatia,Year,M,Y3,3 years,2015,71.7
3572,HR,Croatia,Year,M,Y3,3 years,2016,72.3
3573,HR,Croatia,Year,M,Y3,3 years,2017,72.3
3574,HR,Croatia,Year,M,Y3,3 years,2018,72.4
3575,HR,Croatia,Year,M,Y3,3 years,2019,72.8
3576,HR,Croatia,Year,M,Y3,3 years,2020,71.9
3577,HR,Croatia,Year,M,Y3,3 years,2021,70.8
3578,HR,Croatia,Year,M,Y3,3 years,2022,72.0
3579,HR,Croatia,Year,M,Y3,3 years,2023,72.8
3580,HU,Hungary,Year,M,Y3,3 years,2012,69.0
3581,HU,Hungary,Year,M,Y3,3 years,2013,69.6
3582,HU,Hungary,Year,M,Y3,3 years,2014,69.7
3583,HU,Hungary,Year,M,Y3,3 years,2015,69.6
3584,HU,Hungary,Year,M,Y3,3 years,2016,70.0
3585,HU,Hungary,Year,M,Y3,3 years,2017,69.9
3586,HU,Hungary,Year,M,Y3,3 years,2018,70.0
3587,HU,Hungary,Year,M,Y3,3 years,2019,70.4
3588,HU,Hungary,Year,M,Y3,3 years,2020,69.5
3589,HU,Hungary,Year,M,Y3,3 years,2021,68.0
3590,HU,Hungary,Year,M,Y3,3 years,2022,69.9
3591,HU,Hungary,Year,M,Y3,3 years,2023,70.7
3592,IE,Ireland,Year,M,Y3,3 years,2012,76.0
3593,IE,Ireland,Year,M,Y3,3 years,2013,76.3
3594,IE,Ireland,Year,M,Y3,3 years,2014,76.6
3595,IE,Ireland,Year,M,Y3,3 years,2015,76.9
3596,IE,Ireland,Year,M,Y3,3 years,2016,77.1
3597,IE,Ireland,Year,M,Y3,3 years,2017,77.7
3598,IE,Ireland,Year,M,Y3,3 years,2018,77.7
3599,IE,Ireland,Year,M,Y3,3 years,2019,78.1
3600,IE,Ireland,Year,M,Y3,3 years,2020,78.0
3601,IE,Ireland,Year,M,Y3,3 years,2021,77.7
3602,IE,Ireland,Year,M,Y3,3 years,2022,78.2
3603,IE,Ireland,Year,M,Y3,3 years,2023,78.4
3604,IS,Iceland,Year,M,Y3,3 years,2012,78.7
3605,IS,Iceland,Year,M,Y3,3 years,2013,77.6
3606,IS,Iceland,Year,M,Y3,3 years,2014,78.4
3607,IS,Iceland,Year,M,Y3,3 years,2015,78.5
3608,IS,Iceland,Year,M,Y3,3 years,2016,77.5
3609,IS,Iceland,Year,M,Y3,3 years,2017,78.3
3610,IS,Iceland,Year,M,Y3,3 years,2018,78.5
3611,IS,Iceland,Year,M,Y3,3 years,2019,78.8
3612,IS,Iceland,Year,M,Y3,3 years,2020,79.0
3613,IS,Iceland,Year,M,Y3,3 years,2021,79.1
3614,IS,Iceland,Year,M,Y3,3 years,2022,78.0
3615,IS,Iceland,Year,M,Y3,3 years,2023,78.0
3616,IT,Italy,Year,M,Y3,3 years,2012,77.1
3617,IT,Italy,Year,M,Y3,3 years,2013,77.6
3618,IT,Italy,Year,M,Y3,3 years,2014,78.0
3619,IT,Italy,Year,M,Y3,3 years,2015,77.6
3620,IT,Italy,Year,M,Y3,3 years,2016,78.2
3621,IT,Italy,Year,M,Y3,3 years,2017,78.1
3622,IT,Italy,Year,M,Y3,3 years,2018,78.4
3623,IT,Italy,Year,M,Y3,3 years,2019,78.6
3624,IT,Italy,Year,M,Y3,3 years,2020,77.2
3625,IT,Italy,Year,M,Y3,3 years,2021,77.7
3626,IT,Italy,Year,M,Y3,3 years,2022,77.9
3627,IT,Italy,Year,M,Y3,3 years,2023,78.6
3628,LI,Liechtenstein,Year,M,Y3,3 years,2012,77.9
3629,LI,Liechtenstein,Year,M,Y3,3 years,2013,77.7
3630,LI,Liechtenstein,Year,M,Y3,3 years,2014,78.0
3631,LI,Liechtenstein,Year,M,Y3,3 years,2015,78.7
3632,LI,Liechtenstein,Year,M,Y3,3 years,2016,77.6
3633,LI,Liechtenstein,Year,M,Y3,3 years,2017,78.6
3634,LI,Liechtenstein,Year,M,Y3,3 years,2018,77.7
3635,LI,Liechtenstein,Year,M,Y3,3 years,2019,79.6
3636,LI,Liechtenstein,Year,M,Y3,3 years,2020,77.4
3637,LI,Liechtenstein,Year,M,Y3,3 years,2022,80.4
3638,LI,Liechtenstein,Year,M,Y3,3 years,2023,80.3
3639,LT,Lithuania,Year,M,Y3,3 years,2012,65.8
3640,LT,Lithuania,Year,M,Y3,3 years,2013,65.9
3641,LT,Lithuania,Year,M,Y3,3 years,2014,66.5
3642,LT,Lithuania,Year,M,Y3,3 years,2015,66.6
3643,LT,Lithuania,Year,M,Y3,3 years,2016,66.8
3644,LT,Lithuania,Year,M,Y3,3 years,2017,68.0
3645,LT,Lithuania,Year,M,Y3,3 years,2018,68.3
3646,LT,Lithuania,Year,M,Y3,3 years,2019,68.8
3647,LT,Lithuania,Year,M,Y3,3 years,2020,67.4
3648,LT,Lithuania,Year,M,Y3,3 years,2021,66.8
3649,LT,Lithuania,Year,M,Y3,3 years,2022,68.6
3650,LT,Lithuania,Year,M,Y3,3 years,2023,70.2
3651,LU,Luxembourg,Year,M,Y3,3 years,2012,76.3
3652,LU,Luxembourg,Year,M,Y3,3 years,2013,77.1
3653,LU,Luxembourg,Year,M,Y3,3 years,2014,76.6
3654,LU,Luxembourg,Year,M,Y3,3 years,2015,77.4
3655,LU,Luxembourg,Year,M,Y3,3 years,2016,77.5
3656,LU,Luxembourg,Year,M,Y3,3 years,2017,77.3
3657,LU,Luxembourg,Year,M,Y3,3 years,2018,77.5
3658,LU,Luxembourg,Year,M,Y3,3 years,2019,77.8
3659,LU,Luxembourg,Year,M,Y3,3 years,2020,77.2
3660,LU,Luxembourg,Year,M,Y3,3 years,2021,77.8
3661,LU,Luxembourg,Year,M,Y3,3 years,2022,78.3
3662,LU,Luxembourg,Year,M,Y3,3 years,2023,79.0
3663,LV,Latvia,Year,M,Y3,3 years,2012,66.4
3664,LV,Latvia,Year,M,Y3,3 years,2013,66.7
3665,LV,Latvia,Year,M,Y3,3 years,2014,66.5
3666,LV,Latvia,Year,M,Y3,3 years,2015,67.1
3667,LV,Latvia,Year,M,Y3,3 years,2016,67.1
3668,LV,Latvia,Year,M,Y3,3 years,2017,67.2
3669,LV,Latvia,Year,M,Y3,3 years,2018,67.3
3670,LV,Latvia,Year,M,Y3,3 years,2019,68.2
3671,LV,Latvia,Year,M,Y3,3 years,2020,67.9
3672,LV,Latvia,Year,M,Y3,3 years,2021,65.5
3673,LV,Latvia,Year,M,Y3,3 years,2022,66.6
3674,LV,Latvia,Year,M,Y3,3 years,2023,67.7
3675,MD,Moldova,Year,M,Y3,3 years,2012,64.8
3676,MD,Moldova,Year,M,Y3,3 years,2023,65.3
3677,ME,Montenegro,Year,M,Y3,3 years,2012,71.6
3678,ME,Montenegro,Year,M,Y3,3 years,2013,71.5
3679,ME,Montenegro,Year,M,Y3,3 years,2014,71.6
3680,ME,Montenegro,Year,M,Y3,3 years,2015,71.5
3681,ME,Montenegro,Year,M,Y3,3 years,2016,71.3
3682,ME,Montenegro,Year,M,Y3,3 years,2017,71.2
3683,ME,Montenegro,Year,M,Y3,3 years,2018,71.7
3684,ME,Montenegro,Year,M,Y3,3 years,2019,71.2
3685,ME,Montenegro,Year,M,Y3,3 years,2020,70.4
3686,ME,Montenegro,Year,M,Y3,3 years,2021,67.9
3687,ME,Montenegro,Year,M,Y3,3 years,2023,72.3
3688,MK,North Macedonia,Year,M,Y3,3 years,2012,70.8
3689,MK,North Macedonia,Year,M,Y3,3 years,2013,71.2
3690,MK,North Macedonia,Year,M,Y3,3 years,2014,71.3
3691,MK,North Macedonia,Year,M,Y3,3 years,2015,71.3
3692,MK,North Macedonia,Year,M,Y3,3 years,2016,71.3
3693,MK,North Macedonia,Year,M,Y3,3 years,2017,71.8
3694,MK,North Macedonia,Year,M,Y3,3 years,2018,72.1
3695,MK,North Macedonia,Year,M,Y3,3 years,2019,72.2
3696,MK,North Macedonia,Year,M,Y3,3 years,2020,69.6
3697,MK,North Macedonia,Year,M,Y3,3 years,2021,68.5
3698,MT,Malta,Year,M,Y3,3 years,2013,77.1
3699,MT,Malta,Year,M,Y3,3 years,2014,77.2
3700,MT,Malta,Year,M,Y3,3 years,2015,77.3
3701,MT,Malta,Year,M,Y3,3 years,2016,78.2
3702,MT,Malta,Year,M,Y3,3 years,2017,77.7
3703,MT,Malta,Year,M,Y3,3 years,2018,77.9
3704,MT,Malta,Year,M,Y3,3 years,2019,78.4
3705,MT,Malta,Year,M,Y3,3 years,2020,77.3
3706,MT,Malta,Year,M,Y3,3 years,2021,77.8
3707,MT,Malta,Year,M,Y3,3 years,2022,77.8
3708,MT,Malta,Year,M,Y3,3 years,2023,79.0
3709,NL,Netherlands,Year,M,Y3,3 years,2012,76.6
3710,NL,Netherlands,Year,M,Y3,3 years,2013,76.9
3711,NL,Netherlands,Year,M,Y3,3 years,2014,77.4
3712,NL,Netherlands,Year,M,Y3,3 years,2015,77.2
3713,NL,Netherlands,Year,M,Y3,3 years,2016,77.3
3714,NL,Netherlands,Year,M,Y3,3 years,2017,77.5
3715,NL,Netherlands,Year,M,Y3,3 years,2018,77.6
3716,NL,Netherlands,Year,M,Y3,3 years,2019,78.0
3717,NL,Netherlands,Year,M,Y3,3 years,2020,77.1
3718,NL,Netherlands,Year,M,Y3,3 years,2021,77.1
3719,NL,Netherlands,Year,M,Y3,3 years,2022,77.5
3720,NL,Netherlands,Year,M,Y3,3 years,2023,77.8
3721,NO,Norway,Year,M,Y3,3 years,2012,76.8
3722,NO,Norway,Year,M,Y3,3 years,2013,77.0
3723,NO,Norway,Year,M,Y3,3 years,2014,77.4
3724,NO,Norway,Year,M,Y3,3 years,2015,77.7
3725,NO,Norway,Year,M,Y3,3 years,2016,77.9
3726,NO,Norway,Year,M,Y3,3 years,2017,78.2
3727,NO,Norway,Year,M,Y3,3 years,2018,78.3
3728,NO,Norway,Year,M,Y3,3 years,2019,78.5
3729,NO,Norway,Year,M,Y3,3 years,2020,78.8
3730,NO,Norway,Year,M,Y3,3 years,2021,78.9
3731,NO,Norway,Year,M,Y3,3 years,2022,78.1
3732,NO,Norway,Year,M,Y3,3 years,2023,78.7
3733,PL,Poland,Year,M,Y3,3 years,2012,70.0
3734,PL,Poland,Year,M,Y3,3 years,2013,70.4
3735,PL,Poland,Year,M,Y3,3 years,2014,71.1
3736,PL,Poland,Year,M,Y3,3 years,2015,70.9
3737,PL,Poland,Year,M,Y3,3 years,2016,71.2
3738,PL,Poland,Year,M,Y3,3 years,2017,71.2
3739,PL,Poland,Year,M,Y3,3 years,2018,71.1
3740,PL,Poland,Year,M,Y3,3 years,2019,71.4
3741,PL,Poland,Year,M,Y3,3 years,2020,69.7
3742,PL,Poland,Year,M,Y3,3 years,2021,68.8
3743,PL,Poland,Year,M,Y3,3 years,2022,70.7
3744,PL,Poland,Year,M,Y3,3 years,2023,71.9
3745,PT,Portugal,Year,M,Y3,3 years,2012,74.6
3746,PT,Portugal,Year,M,Y3,3 years,2013,74.9
3747,PT,Portugal,Year,M,Y3,3 years,2014,75.3
3748,PT,Portugal,Year,M,Y3,3 years,2015,75.4
3749,PT,Portugal,Year,M,Y3,3 years,2016,75.4
3750,PT,Portugal,Year,M,Y3,3 years,2017,75.7
3751,PT,Portugal,Year,M,Y3,3 years,2018,75.6
3752,PT,Portugal,Year,M,Y3,3 years,2019,76.0
3753,PT,Portugal,Year,M,Y3,3 years,2020,75.7
3754,PT,Portugal,Year,M,Y3,3 years,2021,75.7
3755,PT,Portugal,Year,M,Y3,3 years,2022,76.1
3756,PT,Portugal,Year,M,Y3,3 years,2023,76.8
3757,RO,Romania,Year,M,Y3,3 years,2012,68.7
3758,RO,Romania,Year,M,Y3,3 years,2013,69.4
3759,RO,Romania,Year,M,Y3,3 years,2014,69.1
3760,RO,Romania,Year,M,Y3,3 years,2015,69.0
3761,RO,Romania,Year,M,Y3,3 years,2016,69.2
3762,RO,Romania,Year,M,Y3,3 years,2017,69.2
3763,RO,Romania,Year,M,Y3,3 years,2018,69.2
3764,RO,Romania,Year,M,Y3,3 years,2019,69.4
3765,RO,Romania,Year,M,Y3,3 years,2020,67.8
3766,RO,Romania,Year,M,Y3,3 years,2021,66.6
3767,RO,Romania,Year,M,Y3,3 years,2022,68.8
3768,RO,Romania,Year,M,Y3,3 years,2023,70.1
3769,RS,Serbia,Year,M,Y3,3 years,2012,69.8
3770,RS,Serbia,Year,M,Y3,3 years,2013,70.2
3771,RS,Serbia,Year,M,Y3,3 years,2014,70.3
3772,RS,Serbia,Year,M,Y3,3 years,2015,70.2
3773,RS,Serbia,Year,M,Y3,3 years,2016,70.7
3774,RS,Serbia,Year,M,Y3,3 years,2017,70.6
3775,RS,Serbia,Year,M,Y3,3 years,2018,70.9
3776,RS,Serbia,Year,M,Y3,3 years,2019,70.8
3777,RS,Serbia,Year,M,Y3,3 years,2020,69.0
3778,RS,Serbia,Year,M,Y3,3 years,2021,67.4
3779,RS,Serbia,Year,M,Y3,3 years,2022,70.1
3780,RS,Serbia,Year,M,Y3,3 years,2023,71.2
3781,SE,Sweden,Year,M,Y3,3 years,2012,77.2
3782,SE,Sweden,Year,M,Y3,3 years,2013,77.4
3783,SE,Sweden,Year,M,Y3,3 years,2014,77.7
3784,SE,Sweden,Year,M,Y3,3 years,2015,77.6
3785,SE,Sweden,Year,M,Y3,3 years,2016,77.9
3786,SE,Sweden,Year,M,Y3,3 years,2017,78.0
3787,SE,Sweden,Year,M,Y3,3 years,2018,78.1
3788,SE,Sweden,Year,M,Y3,3 years,2019,78.6
3789,SE,Sweden,Year,M,Y3,3 years,2020,77.8
3790,SE,Sweden,Year,M,Y3,3 years,2021,78.5
3791,SE,Sweden,Year,M,Y3,3 years,2022,78.6
3792,SE,Sweden,Year,M,Y3,3 years,2023,78.9
3793,SI,Slovenia,Year,M,Y3,3 years,2012,74.3
3794,SI,Slovenia,Year,M,Y3,3 years,2013,74.5
3795,SI,Slovenia,Year,M,Y3,3 years,2014,75.3
3796,SI,Slovenia,Year,M,Y3,3 years,2015,75.0
3797,SI,Slovenia,Year,M,Y3,3 years,2016,75.3
3798,SI,Slovenia,Year,M,Y3,3 years,2017,75.4
3799,SI,Slovenia,Year,M,Y3,3 years,2018,75.7
3800,SI,Slovenia,Year,M,Y3,3 years,2019,75.9
3801,SI,Slovenia,Year,M,Y3,3 years,2020,75.0
3802,SI,Slovenia,Year,M,Y3,3 years,2021,74.9
3803,SI,Slovenia,Year,M,Y3,3 years,2022,75.8
3804,SI,Slovenia,Year,M,Y3,3 years,2023,76.3
3805,SK,Slovakia,Year,M,Y3,3 years,2012,70.0
3806,SK,Slovakia,Year,M,Y3,3 years,2013,70.4
3807,SK,Slovakia,Year,M,Y3,3 years,2014,70.8
3808,SK,Slovakia,Year,M,Y3,3 years,2015,70.6
3809,SK,Slovakia,Year,M,Y3,3 years,2016,71.3
3810,SK,Slovakia,Year,M,Y3,3 years,2017,71.2
3811,SK,Slovakia,Year,M,Y3,3 years,2018,71.3
3812,SK,Slovakia,Year,M,Y3,3 years,2019,71.8
3813,SK,Slovakia,Year,M,Y3,3 years,2020,71.0
3814,SK,Slovakia,Year,M,Y3,3 years,2021,68.6
3815,SK,Slovakia,Year,M,Y3,3 years,2022,71.1
3816,SK,Slovakia,Year,M,Y3,3 years,2023,72.4
3817,SM,San Marino,Year,M,Y3,3 years,2012,81.1
3818,TR,Türkiye,Year,M,Y3,3 years,2012,72.9
3819,TR,Türkiye,Year,M,Y3,3 years,2013,73.4
3820,TR,Türkiye,Year,M,Y3,3 years,2014,73.5
3821,TR,Türkiye,Year,M,Y3,3 years,2015,73.4
3822,TR,Türkiye,Year,M,Y3,3 years,2016,73.3
3823,TR,Türkiye,Year,M,Y3,3 years,2017,73.6
3824,TR,Türkiye,Year,M,Y3,3 years,2018,74.1
3825,TR,Türkiye,Year,M,Y3,3 years,2019,74.3
3826,TR,Türkiye,Year,M,Y3,3 years,2023,72.8
3827,UA,Ukraine,Year,M,Y3,3 years,2012,63.8
3828,UA,Ukraine,Year,M,Y3,3 years,2014,64.3
3829,UA,Ukraine,Year,M,Y3,3 years,2015,65.1
3830,UA,Ukraine,Year,M,Y3,3 years,2016,65.6
3831,UA,Ukraine,Year,M,Y3,3 years,2017,65.9
3832,UA,Ukraine,Year,M,Y3,3 years,2018,65.7
3833,UA,Ukraine,Year,M,Y3,3 years,2019,65.9
3834,UK,United Kingdom,Year,M,Y3,3 years,2012,76.5
3835,UK,United Kingdom,Year,M,Y3,3 years,2013,76.6
3836,UK,United Kingdom,Year,M,Y3,3 years,2014,76.8
3837,UK,United Kingdom,Year,M,Y3,3 years,2015,76.6
3838,UK,United Kingdom,Year,M,Y3,3 years,2016,76.8
3839,UK,United Kingdom,Year,M,Y3,3 years,2017,76.8
3840,UK,United Kingdom,Year,M,Y3,3 years,2018,76.8
3841,XK,Kosovo*,Year,M,Y3,3 years,2016,73.5
3842,AL,Albania,Year,M,Y4,4 years,2013,72.8
3843,AL,Albania,Year,M,Y4,4 years,2014,73.1
3844,AL,Albania,Year,M,Y4,4 years,2015,73.0
3845,AL,Albania,Year,M,Y4,4 years,2016,73.8
3846,AL,Albania,Year,M,Y4,4 years,2017,73.8
3847,AL,Albania,Year,M,Y4,4 years,2018,74.2
3848,AL,Albania,Year,M,Y4,4 years,2019,74.5
3849,AL,Albania,Year,M,Y4,4 years,2020,72.1
3850,AL,Albania,Year,M,Y4,4 years,2021,70.3
3851,AL,Albania,Year,M,Y4,4 years,2022,74.0
3852,AM,Armenia,Year,M,Y4,4 years,2015,68.4
3853,AM,Armenia,Year,M,Y4,4 years,2016,68.3
3854,AM,Armenia,Year,M,Y4,4 years,2017,69.2
3855,AM,Armenia,Year,M,Y4,4 years,2018,70.1
3856,AM,Armenia,Year,M,Y4,4 years,2019,69.7
3857,AT,Austria,Year,M,Y4,4 years,2012,74.7
3858,AT,Austria,Year,M,Y4,4 years,2013,75.0
3859,AT,Austria,Year,M,Y4,4 years,2014,75.4
3860,AT,Austria,Year,M,Y4,4 years,2015,75.1
3861,AT,Austria,Year,M,Y4,4 years,2016,75.7
3862,AT,Austria,Year,M,Y4,4 years,2017,75.7
3863,AT,Austria,Year,M,Y4,4 years,2018,75.7
3864,AT,Austria,Year,M,Y4,4 years,2019,76.0
3865,AT,Austria,Year,M,Y4,4 years,2020,75.2
